ano;uf;municipio;codigo_ibge;diagnostico;casos;rebanho
2025;RJ;Rio Claro;3304409;Fasciolose Hepática (notificação Sif);1;47332
2025;RJ;Rio das Flores;3304508;Fasciolose Hepática (notificação Sif);4;30780
2025;RJ;Santo Antônio de Pádua;3304706;Fasciolose Hepática (notificação Sif);1;56622
2025;RJ;São Francisco de Itabapoana;3304755;Fasciolose Hepática (notificação Sif);3;71631
2025;RJ;Sapucaia;3305406;Fasciolose Hepática (notificação Sif);1;35240
2025;RJ;Saquarema;3305505;Fasciolose Hepática (notificação Sif);1;10115
2025;RJ;Silva Jardim;3305604;Fasciolose Hepática (notificação Sif);6;63500
2025;RJ;Sumidouro;3305703;Fasciolose Hepática (notificação Sif);4;25563
2025;RJ;Tanguá;3305752;Fasciolose Hepática (notificação Sif);3;10436
2025;RJ;Teresópolis;3305802;Fasciolose Hepática (notificação Sif);2;8400
2025;RJ;Valença;3306107;Fasciolose Hepática (notificação Sif);2;114400
2025;RJ;Valença;3306107;Lesões Tuberculósicas;1;114400
2025;RJ;Varre-Sai;3306156;Fasciolose Hepática (notificação Sif);2;10317
2025;RJ;Vassouras;3306206;Fasciolose Hepática (notificação Sif);2;44700
2025;RN;Acari;2400109;Actinobacilose (ruminantes);1;15800
2025;RN;Ielmo Marinho;2404606;Lesões Tuberculósicas;1;14500
2025;RN;Jucurutu;2406106;Lesões Tuberculósicas;1;32130
2025;RN;Jucurutu;2406106;MIÍASE (CONFIRMADA - C. hominivorax);1;32130
2025;RN;Marcelino Vieira;2407302;Lesões Tuberculósicas;1;7000
2025;RN;Riachuelo;2410900;Lesões Tuberculósicas;1;8705
2025;RO;Alta Floresta D'Oeste;1100015;Actinomicose (notificação Sif);1;585500
2025;RO;Alta Floresta D'Oeste;1100015;Cisticercose Bovina;1;585500
2025;RO;Alta Floresta D'Oeste;1100015;Fasciolose Hepática (notificação Sif);1;585500
2025;RO;Alta Floresta D'Oeste;1100015;Fígado Amarelo;1;585500
2025;RO;Alta Floresta D'Oeste;1100015;Lesões Tuberculósicas;1;585500
2025;RO;Alto Alegre dos Parecis;1100379;Actinomicose (notificação Sif);1;272660
2025;RO;Alto Alegre dos Parecis;1100379;Cisticercose Bovina;1;272660
2025;RO;Alto Alegre dos Parecis;1100379;Fígado Amarelo;1;272660
2025;RO;Alto Paraíso;1100403;Actinomicose (notificação Sif);1;421240
2025;RO;Alto Paraíso;1100403;Equinococose/hidatidose (notificaçao Sif);3;421240
2025;RO;Alvorada D'Oeste;1100346;Actinomicose (notificação Sif);1;324900
2025;RO;Alvorada D'Oeste;1100346;Equinococose/hidatidose (notificaçao Sif);5;324900
2025;RO;Alvorada D'Oeste;1100346;Tuberculose (notificação Sif);1;324900
2025;RO;Ariquemes;1100023;Cisticercose Bovina;1;618967
2025;RO;Ariquemes;1100023;Equinococose/hidatidose (notificaçao Sif);14;618967
2025;RO;Ariquemes;1100023;Tuberculose (notificação Sif);1;618967
2025;RO;Buritis;1100452;Actinomicose (notificação Sif);2;648984
2025;RO;Buritis;1100452;Cisticercose Bovina;2;648984
2025;RO;Buritis;1100452;Equinococose/hidatidose (notificaçao Sif);27;648984
2025;RO;Buritis;1100452;Fígado Amarelo;1;648984
2025;RO;Buritis;1100452;Tuberculose (notificação Sif);5;648984
2025;RO;Cabixi;1100031;Cisticercose Bovina;2;120000
2025;RO;Cacaulândia;1100601;Equinococose/hidatidose (notificaçao Sif);7;341980
2025;RO;Cacoal;1100049;Actinomicose (notificação Sif);3;496250
2025;RO;Campo Novo de Rondônia;1100700;Actinomicose (notificação Sif);2;538355
2025;RO;Campo Novo de Rondônia;1100700;Equinococose/hidatidose (notificaçao Sif);15;538355
2025;RO;Campo Novo de Rondônia;1100700;Lesões Tuberculósicas;1;538355
2025;RO;Campo Novo de Rondônia;1100700;Miíase Cutânea;1;538355
2025;RO;Candeias do Jamari;1100809;Equinococose/hidatidose (notificaçao Sif);5;400031
2025;RO;Castanheiras;1100908;Equinococose/hidatidose (notificaçao Sif);1;120500
2025;RO;Cerejeiras;1100056;Cisticercose Bovina;1;99350
2025;RO;Cerejeiras;1100056;Tuberculose (já Notificado);1;99350
2025;RO;Chupinguaia;1100924;Cisticercose Bovina;3;388150
2025;RO;Chupinguaia;1100924;Equinococose/hidatidose (notificaçao Sif);1;388150
2025;RO;Chupinguaia;1100924;Lesões Tuberculósicas;1;388150
2025;RO;Chupinguaia;1100924;Tuberculose (notificação Sif);2;388150
2025;RO;Colorado do Oeste;1100064;Cisticercose Bovina;2;293550
2025;RO;Corumbiara;1100072;Cisticercose Bovina;1;346200
2025;RO;Corumbiara;1100072;Fígado Amarelo;2;346200
2025;RO;Corumbiara;1100072;Tuberculose (notificação Sif);4;346200
2025;RO;Costa Marques;1100080;Actinomicose (notificação Sif);2;338560
2025;RO;Costa Marques;1100080;Cisticercose Bovina;2;338560
2025;RO;Costa Marques;1100080;Equinococose/hidatidose (notificaçao Sif);5;338560
2025;RO;Costa Marques;1100080;Tuberculose (notificação Sif);1;338560
2025;RO;Cujubim;1100940;Actinobacilose (ruminantes);1;304182
2025;RO;Cujubim;1100940;Equinococose/hidatidose (notificaçao Sif);15;304182
2025;RO;Espigão D'Oeste;1100098;Actinomicose (notificação Sif);2;458000
2025;RO;Espigão D'Oeste;1100098;Cisticercose Bovina;1;458000
2025;RO;Espigão D'Oeste;1100098;Fígado Amarelo;1;458000
2025;RO;Espigão D'Oeste;1100098;Miíase Cutânea;1;458000
2025;RO;Governador Jorge Teixeira;1101005;Cisticercose Bovina;1;374840
2025;RO;Governador Jorge Teixeira;1101005;Equinococose/hidatidose (notificaçao Sif);5;374840
2025;RO;Governador Jorge Teixeira;1101005;Tuberculose (reagente Notificação Sif);1;374840
2025;RO;Jaru;1100114;Actinomicose (notificação Sif);1;627580
2025;RO;Jaru;1100114;Cisticercose Bovina;1;627580
2025;RO;Jaru;1100114;Equinococose/hidatidose (notificaçao Sif);13;627580
2025;RO;Jaru;1100114;Fígado Amarelo;1;627580
2025;RO;Jaru;1100114;Leucose Enzoótica Bovina (notificação Sif);1;627580
2025;RO;Jaru;1100114;Tuberculose (notificação Sif);2;627580
2025;RO;Ji-Paraná;1100122;Equinococose/hidatidose (notificaçao Sif);22;469800
2025;RO;Machadinho D'Oeste;1100130;Cisticercose Bovina;1;547050
2025;RO;Machadinho D'Oeste;1100130;Equinococose/hidatidose (notificaçao Sif);5;547050
2025;RO;Machadinho D'Oeste;1100130;Fígado Amarelo;1;547050
2025;RO;Ministro Andreazza;1101203;Tuberculose (notificação Sif);1;161980
2025;RO;Mirante da Serra;1101302;Equinococose/hidatidose (notificaçao Sif);3;148980
2025;RO;Mirante da Serra;1101302;Tuberculose (reagente Notificação Sif);1;148980
2025;RO;Monte Negro;1101401;Equinococose/hidatidose (notificaçao Sif);4;423267
2025;RO;Nova Brasilândia D'Oeste;1100148;Tuberculose (notificação Sif);1;259550
2025;RO;Nova Mamoré;1100338;Actinomicose (notificação Sif);3;1019780
2025;RO;Nova Mamoré;1100338;Cisticercose Bovina;1;1019780
2025;RO;Nova Mamoré;1100338;Equinococose/hidatidose (notificaçao Sif);18;1019780
2025;RO;Nova Mamoré;1100338;Tuberculose (notificação Sif);1;1019780
2025;RO;Nova União;1101435;Tuberculose (notificação Sif);3;176600
2025;RO;Nova União;1101435;Tuberculose (reagente Notificação Sif);1;176600
2025;RO;Ouro Preto do Oeste;1100155;Actinomicose (notificação Sif);1;410010
2025;RO;Ouro Preto do Oeste;1100155;Cisticercose Bovina;1;410010
2025;RO;Ouro Preto do Oeste;1100155;Equinococose/hidatidose (notificaçao Sif);11;410010
2025;RO;Parecis;1101450;Cisticercose Bovina;1;202150
2025;RO;Pimenta Bueno;1100189;Tuberculose (notificação Sif);1;409500
2025;RO;Pimenteiras do Oeste;1101468;Tuberculose (notificação Sif);1;115150
2025;RO;Porto Velho;1100205;Equinococose/hidatidose (notificaçao Sif);2;1794590
2025;RO;Presidente Médici;1100254;Actinomicose (notificação Sif);1;401800
2025;RO;Presidente Médici;1100254;Equinococose/hidatidose (notificaçao Sif);50;401800
2025;RO;Presidente Médici;1100254;Fasciolose Hepática (notificação Sif);1;401800
2025;RO;Rio Crespo;1100262;Equinococose/hidatidose (notificaçao Sif);2;137750
2025;RO;Rolim de Moura;1100288;Tuberculose (já Notificado);1;275010
2025;RO;São Felipe D'Oeste;1101484;Actinomicose (notificação Sif);1;117520
2025;RO;São Francisco do Guaporé;1101492;Actinomicose (notificação Sif);2;498550
2025;RO;São Francisco do Guaporé;1101492;Cisticercose Bovina;1;498550
2025;RO;São Francisco do Guaporé;1101492;Equinococose/hidatidose (notificaçao Sif);6;498550
2025;RO;São Miguel do Guaporé;1100320;Equinococose/hidatidose (notificaçao Sif);1;286470
2025;RO;São Miguel do Guaporé;1100320;Tuberculose (notificação Sif);3;286470
2025;RO;São Miguel do Guaporé;1100320;Tuberculose (reagente Notificação Sif);1;286470
2025;RO;Seringueiras;1101500;Equinococose/hidatidose (notificaçao Sif);3;291200
2025;RO;Seringueiras;1101500;Leucose Enzoótica Bovina (notificação Sif);1;291200
2025;RO;Teixeirópolis;1101559;Actinomicose (notificação Sif);1;119500
2025;RO;Teixeirópolis;1101559;Equinococose/hidatidose (notificaçao Sif);3;119500
2025;RO;Teixeirópolis;1101559;Lesões Tuberculósicas;1;119500
2025;RO;Teixeirópolis;1101559;Tuberculose (já Notificado);1;119500
2025;RO;Teixeirópolis;1101559;Tuberculose (notificação Sif);4;119500
2025;RO;Teixeirópolis;1101559;Tuberculose (reagente Notificação Sif);1;119500
2025;RO;Theobroma;1101609;Equinococose/hidatidose (notificaçao Sif);6;317280
2025;RO;Urupá;1101708;Equinococose/hidatidose (notificaçao Sif);1;203800
2025;RO;Urupá;1101708;Tuberculose (notificação Sif);1;203800
2025;RO;Vale do Anari;1101757;Actinomicose (notificação Sif);1;204086
2025;RO;Vale do Anari;1101757;Equinococose/hidatidose (notificaçao Sif);3;204086
2025;RO;Vale do Paraíso;1101807;Equinococose/hidatidose (notificaçao Sif);3;201461
2025;RO;Vale do Paraíso;1101807;Lesões Tuberculósicas;1;201461
2025;RO;Vilhena;1100304;Fígado Amarelo;1;166500
2025;RO;Vilhena;1100304;Tuberculose (já Notificado);1;166500
2025;RR;Alto Alegre;1400050;Lesões Tuberculósicas;1;120207
2025;RR;Cantá;1400175;Lesões Tuberculósicas;3;104182
2025;RR;Caracaraí;1400209;Lesões Tuberculósicas;1;107559
2025;RR;Iracema;1400282;Lesões Tuberculósicas;3;103172
2025;RR;Mucajaí;1400308;Brucelose (reagentes Já Notificados);4;163131
2025;RR;Mucajaí;1400308;Lesões Tuberculósicas;8;163131
2025;RS;Aceguá;4300034;Actinobacilose (ruminantes);101;100137
2025;RS;Aceguá;4300034;Actinomicose (notificação Sif);5;100137
2025;RS;Aceguá;4300034;Cisticercose Bovina;103;100137
2025;RS;Aceguá;4300034;Equinococose/hidatidose (notificaçao Sif);234;100137
2025;RS;Aceguá;4300034;Fasciolose Hepática (notificação Sif);236;100137
2025;RS;Aceguá;4300034;Lesões Tuberculósicas;1;100137
2025;RS;Água Santa;4300059;Actinobacilose (ruminantes);9;10009
2025;RS;Água Santa;4300059;Cisticercose Bovina;21;10009
2025;RS;Água Santa;4300059;Equinococose/hidatidose (notificaçao Sif);29;10009
2025;RS;Água Santa;4300059;Fasciolose Hepática (notificação Sif);36;10009
2025;RS;Água Santa;4300059;Lesões Tuberculósicas;1;10009
2025;RS;Agudo;4300109;Actinobacilose (ruminantes);1;14711
2025;RS;Agudo;4300109;Cisticercose Bovina;1;14711
2025;RS;Agudo;4300109;Equinococose/hidatidose (notificaçao Sif);3;14711
2025;RS;Agudo;4300109;Fasciolose Hepática (notificação Sif);5;14711
2025;RS;Ajuricaba;4300208;Cisticercose Bovina;2;11825
2025;RS;Ajuricaba;4300208;Fasciolose Hepática (notificação Sif);2;11825
2025;RS;Alecrim;4300307;Actinobacilose (ruminantes);2;29192
2025;RS;Alecrim;4300307;Cisticercose Bovina;16;29192
2025;RS;Alecrim;4300307;Equinococose/hidatidose (notificaçao Sif);23;29192
2025;RS;Alecrim;4300307;Fasciolose Hepática (notificação Sif);16;29192
2025;RS;Alecrim;4300307;Lesões Tuberculósicas;1;29192
2025;RS;Alegrete;4300406;Actinobacilose (ruminantes);258;576978
2025;RS;Alegrete;4300406;Actinomicose (notificação Sif);9;576978
2025;RS;Alegrete;4300406;Cisticercose Bovina;220;576978
2025;RS;Alegrete;4300406;Equinococose/hidatidose (notificaçao Sif);508;576978
2025;RS;Alegrete;4300406;Fasciolose Hepática (notificação Sif);764;576978
2025;RS;Alegrete;4300406;Lesões Tuberculósicas;13;576978
2025;RS;Alegrete;4300406;MIÍASE (CONFIRMADA - C. hominivorax);1;576978
2025;RS;Alegrete;4300406;Tuberculose (notificação Sif);1;576978
2025;RS;Alegria;4300455;Actinobacilose (ruminantes);13;7840
2025;RS;Alegria;4300455;Actinomicose (notificação Sif);2;7840
2025;RS;Alegria;4300455;Cisticercose Bovina;23;7840
2025;RS;Alegria;4300455;Equinococose/hidatidose (notificaçao Sif);48;7840
2025;RS;Alegria;4300455;Fasciolose Hepática (notificação Sif);54;7840
2025;RS;Alegria;4300455;Lesões Tuberculósicas;3;7840
2025;RS;Alpestre;4300505;Actinobacilose (ruminantes);2;26375
2025;RS;Alpestre;4300505;Cisticercose Bovina;9;26375
2025;RS;Alpestre;4300505;Equinococose/hidatidose (notificaçao Sif);13;26375
2025;RS;Alpestre;4300505;Fasciolose Hepática (notificação Sif);16;26375
2025;RS;Alpestre;4300505;Lesões Tuberculósicas;2;26375
2025;RS;Alto Alegre;4300554;Actinobacilose (ruminantes);1;4336
2025;RS;Alto Feliz;4300570;Actinobacilose (ruminantes);1;2005
2025;RS;Alto Feliz;4300570;Fasciolose Hepática (notificação Sif);7;2005
2025;RS;Amaral Ferrador;4300638;Fasciolose Hepática (notificação Sif);1;18170
2025;RS;Ametista do Sul;4300646;Cisticercose Bovina;2;5367
2025;RS;Ametista do Sul;4300646;Equinococose/hidatidose (notificaçao Sif);1;5367
2025;RS;Ametista do Sul;4300646;Fasciolose Hepática (notificação Sif);3;5367
2025;RS;André da Rocha;4300661;Actinobacilose (ruminantes);5;9659
2025;RS;André da Rocha;4300661;Cisticercose Bovina;10;9659
2025;RS;André da Rocha;4300661;Equinococose/hidatidose (notificaçao Sif);10;9659
2025;RS;André da Rocha;4300661;Fasciolose Hepática (notificação Sif);16;9659
2025;RS;André da Rocha;4300661;Lesões Tuberculósicas;1;9659
2025;RS;Anta Gorda;4300703;Cisticercose Bovina;5;10084
2025;RS;Anta Gorda;4300703;Equinococose/hidatidose (notificaçao Sif);4;10084
2025;RS;Anta Gorda;4300703;Fasciolose Hepática (notificação Sif);4;10084
2025;RS;Antônio Prado;4300802;Actinobacilose (ruminantes);3;12712
2025;RS;Antônio Prado;4300802;Cisticercose Bovina;5;12712
2025;RS;Antônio Prado;4300802;Equinococose/hidatidose (notificaçao Sif);3;12712
2025;RS;Antônio Prado;4300802;Fasciolose Hepática (notificação Sif);30;12712
2025;RS;Arambaré;4300851;Actinobacilose (ruminantes);2;9753
2025;RS;Arambaré;4300851;Cisticercose Bovina;6;9753
2025;RS;Arambaré;4300851;Equinococose/hidatidose (notificaçao Sif);5;9753
2025;RS;Arambaré;4300851;Fasciolose Hepática (notificação Sif);10;9753
2025;RS;Arambaré;4300851;Lesões Tuberculósicas;1;9753
2025;RS;Aratiba;4300901;Actinobacilose (ruminantes);13;25945
2025;RS;Aratiba;4300901;Cisticercose Bovina;24;25945
2025;RS;Aratiba;4300901;Equinococose/hidatidose (notificaçao Sif);27;25945
2025;RS;Aratiba;4300901;Fasciolose Hepática (notificação Sif);44;25945
2025;RS;Aratiba;4300901;Lesões Tuberculósicas;2;25945
2025;RS;Aratiba;4300901;Miíase Cutânea;1;25945
2025;RS;Arroio Grande;4301305;Actinobacilose (ruminantes);39;90013
2025;RS;Arroio Grande;4301305;Actinomicose (notificação Sif);1;90013
2025;RS;Arroio Grande;4301305;Cisticercose Bovina;44;90013
2025;RS;Arroio Grande;4301305;Equinococose/hidatidose (notificaçao Sif);78;90013
2025;RS;Arroio Grande;4301305;Fasciolose Hepática (notificação Sif);92;90013
2025;RS;Arroio Grande;4301305;Lesões Tuberculósicas;6;90013
2025;RS;Arroio Grande;4301305;Tuberculose (notificação Sif);4;90013
2025;RS;Arroio do Meio;4301008;Actinobacilose (ruminantes);2;10470
2025;RS;Arroio do Meio;4301008;Cisticercose Bovina;5;10470
2025;RS;Arroio do Meio;4301008;Equinococose/hidatidose (notificaçao Sif);3;10470
2025;RS;Arroio do Meio;4301008;Fasciolose Hepática (notificação Sif);5;10470
2025;RS;Arroio do Sal;4301057;Cisticercose Bovina;2;2498
2025;RS;Arroio do Sal;4301057;Equinococose/hidatidose (notificaçao Sif);1;2498
2025;RS;Arroio do Sal;4301057;Fasciolose Hepática (notificação Sif);3;2498
2025;RS;Arroio do Tigre;4301206;Actinobacilose (ruminantes);1;9564
2025;RS;Arroio do Tigre;4301206;Equinococose/hidatidose (notificaçao Sif);4;9564
2025;RS;Arroio do Tigre;4301206;Fasciolose Hepática (notificação Sif);11;9564
2025;RS;Arroio dos Ratos;4301107;Actinobacilose (ruminantes);4;12000
2025;RS;Arroio dos Ratos;4301107;Cisticercose Bovina;10;12000
2025;RS;Arroio dos Ratos;4301107;Equinococose/hidatidose (notificaçao Sif);22;12000
2025;RS;Arroio dos Ratos;4301107;Fasciolose Hepática (notificação Sif);55;12000
2025;RS;Arroio dos Ratos;4301107;Lesões Tuberculósicas;1;12000
2025;RS;Arvorezinha;4301404;Cisticercose Bovina;1;2828
2025;RS;Arvorezinha;4301404;Equinococose/hidatidose (notificaçao Sif);1;2828
2025;RS;Augusto Pestana;4301503;Actinobacilose (ruminantes);1;21070
2025;RS;Augusto Pestana;4301503;Cisticercose Bovina;3;21070
2025;RS;Augusto Pestana;4301503;Equinococose/hidatidose (notificaçao Sif);10;21070
2025;RS;Augusto Pestana;4301503;Fasciolose Hepática (notificação Sif);18;21070
2025;RS;Bagé;4301602;Actinobacilose (ruminantes);169;237402
2025;RS;Bagé;4301602;Actinomicose (notificação Sif);9;237402
2025;RS;Bagé;4301602;Cisticercose Bovina;165;237402
2025;RS;Bagé;4301602;Equinococose/hidatidose (notificaçao Sif);410;237402
2025;RS;Bagé;4301602;Fasciolose Hepática (notificação Sif);419;237402
2025;RS;Bagé;4301602;Lesões Tuberculósicas;4;237402
2025;RS;Barão;4301651;Actinobacilose (ruminantes);1;4669
2025;RS;Barão;4301651;Cisticercose Bovina;3;4669
2025;RS;Barão;4301651;Equinococose/hidatidose (notificaçao Sif);4;4669
2025;RS;Barão;4301651;Fasciolose Hepática (notificação Sif);11;4669
2025;RS;Barão;4301651;Lesões Tuberculósicas;1;4669
2025;RS;Barão do Triunfo;4301750;Cisticercose Bovina;1;6000
2025;RS;Barão do Triunfo;4301750;Equinococose/hidatidose (notificaçao Sif);1;6000
2025;RS;Barão do Triunfo;4301750;Fasciolose Hepática (notificação Sif);2;6000
2025;RS;Barra do Quaraí;4301875;Actinobacilose (ruminantes);18;53703
2025;RS;Barra do Quaraí;4301875;Actinomicose (já Notificado);1;53703
2025;RS;Barra do Quaraí;4301875;Cisticercose Bovina;21;53703
2025;RS;Barra do Quaraí;4301875;Equinococose/hidatidose (notificaçao Sif);31;53703
2025;RS;Barra do Quaraí;4301875;Fasciolose Hepática (notificação Sif);42;53703
2025;RS;Barra do Quaraí;4301875;Lesões Tuberculósicas;1;53703
2025;RS;Barra do Ribeiro;4301909;Actinobacilose (ruminantes);2;19741
2025;RS;Barra do Ribeiro;4301909;Cisticercose Bovina;4;19741
2025;RS;Barra do Ribeiro;4301909;Equinococose/hidatidose (notificaçao Sif);10;19741
2025;RS;Barra do Ribeiro;4301909;Fasciolose Hepática (notificação Sif);20;19741
2025;RS;Barra do Ribeiro;4301909;Lesões Tuberculósicas;1;19741
2025;RS;Barracão;4301800;Actinobacilose (ruminantes);4;24882
2025;RS;Barracão;4301800;Cisticercose Bovina;4;24882
2025;RS;Barracão;4301800;Equinococose/hidatidose (notificaçao Sif);7;24882
2025;RS;Barracão;4301800;Fasciolose Hepática (notificação Sif);18;24882
2025;RS;Barros Cassal;4302006;Actinobacilose (ruminantes);5;22000
2025;RS;Barros Cassal;4302006;Cisticercose Bovina;3;22000
2025;RS;Barros Cassal;4302006;Equinococose/hidatidose (notificaçao Sif);4;22000
2025;RS;Barros Cassal;4302006;Fasciolose Hepática (notificação Sif);8;22000
2025;RS;Barros Cassal;4302006;Lesões Tuberculósicas;1;22000
2025;RS;Benjamin Constant do Sul;4302055;Equinococose/hidatidose (notificaçao Sif);1;4380
2025;RS;Benjamin Constant do Sul;4302055;Fasciolose Hepática (notificação Sif);1;4380
2025;RS;Bento Gonçalves;4302105;Actinobacilose (ruminantes);1;1957
2025;RS;Bento Gonçalves;4302105;Cisticercose Bovina;1;1957
2025;RS;Bento Gonçalves;4302105;Equinococose/hidatidose (notificaçao Sif);2;1957
2025;RS;Bento Gonçalves;4302105;Fasciolose Hepática (notificação Sif);3;1957
