codigo_ibge;uf;municipio;ano;cabecas
2206308;PI;Miguel Leão;2024;204
2206357;PI;Milton Brandão;2024;3816
2206407;PI;Monsenhor Gil;2024;2587
2206506;PI;Monsenhor Hipólito;2024;5311
2206605;PI;Monte Alegre do Piauí;2024;23487
2206654;PI;Morro Cabeça no Tempo;2024;6218
2206670;PI;Morro do Chapéu do Piauí;2024;4072
2206696;PI;Murici dos Portelas;2024;4552
2206704;PI;Nazaré do Piauí;2024;6661
2206720;PI;Nazária;2024;4011
2206753;PI;Nossa Senhora de Nazaré;2024;3764
2206803;PI;Nossa Senhora dos Remédios;2024;3933
2206902;PI;Novo Oriente do Piauí;2024;6749
2206951;PI;Novo Santo Antônio;2024;4143
2207009;PI;Oeiras;2024;13211
2207108;PI;Olho D'Água do Piauí;2024;3571
2207207;PI;Padre Marcos;2024;2286
2207306;PI;Paes Landim;2024;3552
2207355;PI;Pajeú do Piauí;2024;4771
2207405;PI;Palmeira do Piauí;2024;7132
2207504;PI;Palmeirais;2024;5914
2207553;PI;Paquetá;2024;2402
2207603;PI;Parnaguá;2024;40396
2207702;PI;Parnaíba;2024;5916
2207751;PI;Passagem Franca do Piauí;2024;4255
2207777;PI;Patos do Piauí;2024;4700
2207793;PI;Pau D'Arco do Piauí;2024;1771
2207801;PI;Paulistana;2024;9004
2207850;PI;Pavussu;2024;2232
2207900;PI;Pedro II;2024;6268
2207934;PI;Pedro Laurentino;2024;4956
2207959;PI;Nova Santa Rita;2024;5639
2208007;PI;Picos;2024;9480
2208106;PI;Pimenteiras;2024;13668
2208205;PI;Pio IX;2024;6960
2208304;PI;Piracuruca;2024;16004
2208403;PI;Piripiri;2024;13325
2208502;PI;Porto;2024;2874
2208551;PI;Porto Alegre do Piauí;2024;5926
2208601;PI;Prata do Piauí;2024;1216
2208650;PI;Queimada Nova;2024;5298
2208700;PI;Redenção do Gurguéia;2024;11602
2208809;PI;Regeneração;2024;5110
2208858;PI;Riacho Frio;2024;15057
2208874;PI;Ribeira do Piauí;2024;6368
2208908;PI;Ribeiro Gonçalves;2024;8926
2209005;PI;Rio Grande do Piauí;2024;5410
2209104;PI;Santa Cruz do Piauí;2024;5415
2209153;PI;Santa Cruz dos Milagres;2024;4402
2209203;PI;Santa Filomena;2024;14017
2209302;PI;Santa Luz;2024;13328
2209351;PI;Santana do Piauí;2024;897
2209377;PI;Santa Rosa do Piauí;2024;5396
2209401;PI;Santo Antônio de Lisboa;2024;2514
2209450;PI;Santo Antônio dos Milagres;2024;261
2209500;PI;Santo Inácio do Piauí;2024;4628
2209559;PI;São Braz do Piauí;2024;1471
2209609;PI;São Félix do Piauí;2024;5809
2209658;PI;São Francisco de Assis do Piauí;2024;3975
2209708;PI;São Francisco do Piauí;2024;5793
2209757;PI;São Gonçalo do Gurguéia;2024;5961
2209807;PI;São Gonçalo do Piauí;2024;2423
2209856;PI;São João da Canabrava;2024;1134
2209872;PI;São João da Fronteira;2024;3341
2209906;PI;São João da Serra;2024;8263
2209955;PI;São João da Varjota;2024;1462
2209971;PI;São João do Arraial;2024;2182
2210003;PI;São João do Piauí;2024;6278
2210052;PI;São José do Divino;2024;10158
2210102;PI;São José do Peixe;2024;5793
2210201;PI;São José do Piauí;2024;3138
2210300;PI;São Julião;2024;2672
2210359;PI;São Lourenço do Piauí;2024;1788
2210375;PI;São Luis do Piauí;2024;1435
2210383;PI;São Miguel da Baixa Grande;2024;2387
2210391;PI;São Miguel do Fidalgo;2024;3268
2210409;PI;São Miguel do Tapuio;2024;14989
2210508;PI;São Pedro do Piauí;2024;6356
2210607;PI;São Raimundo Nonato;2024;4464
2210623;PI;Sebastião Barros;2024;16817
2210631;PI;Sebastião Leal;2024;7799
2210656;PI;Sigefredo Pacheco;2024;6806
2210706;PI;Simões;2024;7368
2210805;PI;Simplício Mendes;2024;9707
2210904;PI;Socorro do Piauí;2024;3596
2210938;PI;Sussuapara;2024;1999
2210953;PI;Tamboril do Piauí;2024;2418
2210979;PI;Tanque do Piauí;2024;1252
2211001;PI;Teresina;2024;9876
2211100;PI;União;2024;9584
2211209;PI;Uruçuí;2024;19612
2211308;PI;Valença do Piauí;2024;6296
2211357;PI;Várzea Branca;2024;2365
2211407;PI;Várzea Grande;2024;1644
2211506;PI;Vera Mendes;2024;2119
2211605;PI;Vila Nova do Piauí;2024;3216
2211704;PI;Wall Ferraz;2024;3456
2300101;CE;Abaiara;2024;9240
2300150;CE;Acarape;2024;2480
2300200;CE;Acaraú;2024;5359
2300309;CE;Acopiara;2024;73900
2300408;CE;Aiuaba;2024;14774
2300507;CE;Alcântaras;2024;815
2300606;CE;Altaneira;2024;3500
2300705;CE;Alto Santo;2024;29906
2300754;CE;Amontada;2024;10044
2300804;CE;Antonina do Norte;2024;4727
2300903;CE;Apuiarés;2024;4945
2301000;CE;Aquiraz;2024;8983
2301109;CE;Aracati;2024;6787
2301208;CE;Aracoiaba;2024;10807
2301257;CE;Ararendá;2024;4756
2301307;CE;Araripe;2024;17000
2301406;CE;Aratuba;2024;1616
2301505;CE;Arneiroz;2024;10480
2301604;CE;Assaré;2024;26500
2301703;CE;Aurora;2024;32915
2301802;CE;Baixio;2024;9177
2301851;CE;Banabuiú;2024;31972
2301901;CE;Barbalha;2024;7890
2301950;CE;Barreira;2024;5500
2302008;CE;Barro;2024;26132
2302057;CE;Barroquinha;2024;1389
2302107;CE;Baturité;2024;1428
2302206;CE;Beberibe;2024;11254
2302305;CE;Bela Cruz;2024;6158
2302404;CE;Boa Viagem;2024;31989
2302503;CE;Brejo Santo;2024;45570
2302602;CE;Camocim;2024;4945
2302701;CE;Campos Sales;2024;19800
2302800;CE;Canindé;2024;21572
2302909;CE;Capistrano;2024;4450
2303006;CE;Caridade;2024;5198
2303105;CE;Cariré;2024;17236
2303204;CE;Caririaçu;2024;16720
2303303;CE;Cariús;2024;28362
2303402;CE;Carnaubal;2024;2280
2303501;CE;Cascavel;2024;7065
2303600;CE;Catarina;2024;12218
2303659;CE;Catunda;2024;6000
2303709;CE;Caucaia;2024;16500
2303808;CE;Cedro;2024;34000
2303907;CE;Chaval;2024;1356
2303931;CE;Choró;2024;10253
2303956;CE;Chorozinho;2024;2541
2304004;CE;Coreaú;2024;10356
2304103;CE;Crateús;2024;40453
2304202;CE;Crato;2024;27300
2304236;CE;Croatá;2024;4656
2304251;CE;Cruz;2024;1640
2304269;CE;Deputado Irapuan Pinheiro;2024;15100
2304277;CE;Ereré;2024;13338
2304285;CE;Eusébio;2024;822
2304301;CE;Farias Brito;2024;21850
2304350;CE;Forquilha;2024;8517
2304400;CE;Fortaleza;2024;1630
2304459;CE;Fortim;2024;1949
2304509;CE;Frecheirinha;2024;5000
2304608;CE;General Sampaio;2024;3398
2304657;CE;Graça;2024;2230
2304707;CE;Granja;2024;16384
2304806;CE;Granjeiro;2024;4360
2304905;CE;Groaíras;2024;4995
2304954;CE;Guaiúba;2024;5495
2305001;CE;Guaraciaba do Norte;2024;9900
2305100;CE;Guaramiranga;2024;370
2305209;CE;Hidrolândia;2024;19866
2305233;CE;Horizonte;2024;3940
2305266;CE;Ibaretama;2024;15053
2305308;CE;Ibiapina;2024;4000
2305332;CE;Ibicuitinga;2024;12268
2305357;CE;Icapuí;2024;2674
2305407;CE;Icó;2024;49558
2305506;CE;Iguatu;2024;77850
2305605;CE;Independência;2024;48318
2305654;CE;Ipaporanga;2024;5733
2305704;CE;Ipaumirim;2024;13366
2305803;CE;Ipu;2024;15000
2305902;CE;Ipueiras;2024;15360
2306009;CE;Iracema;2024;28603
2306108;CE;Irauçuba;2024;18600
2306207;CE;Itaiçaba;2024;2954
2306256;CE;Itaitinga;2024;1911
2306306;CE;Itapajé;2024;8017
2306405;CE;Itapipoca;2024;13580
2306504;CE;Itapiúna;2024;10769
2306553;CE;Itarema;2024;6352
2306603;CE;Itatira;2024;7212
2306702;CE;Jaguaretama;2024;58046
2306801;CE;Jaguaribara;2024;18711
2306900;CE;Jaguaribe;2024;60970
2307007;CE;Jaguaruana;2024;18823
2307106;CE;Jardim;2024;15984
2307205;CE;Jati;2024;8407
2307254;CE;Jijoca de Jericoacoara;2024;760
2307304;CE;Juazeiro do Norte;2024;12800
2307403;CE;Jucás;2024;46208
2307502;CE;Lavras da Mangabeira;2024;29120
2307601;CE;Limoeiro do Norte;2024;30191
2307635;CE;Madalena;2024;13527
2307650;CE;Maracanaú;2024;1320
2307700;CE;Maranguape;2024;15852
2307809;CE;Marco;2024;5957
2307908;CE;Martinópole;2024;2090
2308005;CE;Massapê;2024;7735
2308104;CE;Mauriti;2024;48445
2308203;CE;Meruoca;2024;496
2308302;CE;Milagres;2024;21527
2308351;CE;Milhã;2024;36323
2308377;CE;Miraíma;2024;8021
2308401;CE;Missão Velha;2024;16918
2308500;CE;Mombaça;2024;35888
2308609;CE;Monsenhor Tabosa;2024;11066
2308708;CE;Morada Nova;2024;104079
2308807;CE;Moraújo;2024;3520
2308906;CE;Morrinhos;2024;5378
2309003;CE;Mucambo;2024;3714
2309102;CE;Mulungu;2024;768
2309201;CE;Nova Olinda;2024;11500
2309300;CE;Nova Russas;2024;8923
2309409;CE;Novo Oriente;2024;15144
2309458;CE;Ocara;2024;11515
2309508;CE;Orós;2024;17286
2309607;CE;Pacajus;2024;6604
2309706;CE;Pacatuba;2024;2597
2309805;CE;Pacoti;2024;1200
2309904;CE;Pacujá;2024;1780
2310001;CE;Palhano;2024;3856
2310100;CE;Palmácia;2024;3745
2310209;CE;Paracuru;2024;4472
2310258;CE;Paraipaba;2024;3628
2310308;CE;Parambu;2024;28033
2310407;CE;Paramoti;2024;3116
2310506;CE;Pedra Branca;2024;34338
2310605;CE;Penaforte;2024;7250
2310704;CE;Pentecoste;2024;16290
2310803;CE;Pereiro;2024;7769
2310852;CE;Pindoretama;2024;3300
2310902;CE;Piquet Carneiro;2024;22065
2310951;CE;Pires Ferreira;2024;5165
2311009;CE;Poranga;2024;4035
2311108;CE;Porteiras;2024;17443
2311207;CE;Potengi;2024;13000
2311231;CE;Potiretama;2024;13643
2311264;CE;Quiterianópolis;2024;19620
2311306;CE;Quixadá;2024;50249
2311355;CE;Quixelô;2024;50000
2311405;CE;Quixeramobim;2024;94758
2311504;CE;Quixeré;2024;5879
2311603;CE;Redenção;2024;2413
2311702;CE;Reriutaba;2024;5200
2311801;CE;Russas;2024;19825
2311900;CE;Saboeiro;2024;18100
2311959;CE;Salitre;2024;11520
2312007;CE;Santana do Acaraú;2024;19350
2312106;CE;Santana do Cariri;2024;12500
2312205;CE;Santa Quitéria;2024;38729
2312304;CE;São Benedito;2024;5500
2312403;CE;São Gonçalo do Amarante;2024;6114
2312502;CE;São João do Jaguaribe;2024;7354
2312601;CE;São Luís do Curu;2024;2077
2312700;CE;Senador Pompeu;2024;35343
2312809;CE;Senador Sá;2024;3268
2312908;CE;Sobral;2024;37621
2313005;CE;Solonópole;2024;39956
2313104;CE;Tabuleiro do Norte;2024;26852
2313203;CE;Tamboril;2024;22360
2313252;CE;Tarrafas;2024;8250
2313302;CE;Tauá;2024;53677
2313351;CE;Tejuçuoca;2024;7010
2313401;CE;Tianguá;2024;7000
2313500;CE;Trairi;2024;10574
2313559;CE;Tururu;2024;2310
2313609;CE;Ubajara;2024;4600
2313708;CE;Umari;2024;9314
2313757;CE;Umirim;2024;8800
2313807;CE;Uruburetama;2024;1853
2313906;CE;Uruoca;2024;3507
2313955;CE;Varjota;2024;4400
2314003;CE;Várzea Alegre;2024;36109
2314102;CE;Viçosa do Ceará;2024;9400
2400109;RN;Acari;2024;15800
2400208;RN;Assú;2024;22282
2400307;RN;Afonso Bezerra;2024;9000
2400406;RN;Água Nova;2024;1475
2400505;RN;Alexandria;2024;16000
2400604;RN;Almino Afonso;2024;3100
2400703;RN;Alto do Rodrigues;2024;4915
2400802;RN;Angicos;2024;12651
2400901;RN;Antônio Martins;2024;5500
2401008;RN;Apodi;2024;23000
2401107;RN;Areia Branca;2024;500
2401206;RN;Arez;2024;2000
2401305;RN;Campo Grande;2024;27255
2401404;RN;Baía Formosa;2024;470
2401453;RN;Baraúna;2024;7020
2401503;RN;Barcelona;2024;4150
2401602;RN;Bento Fernandes;2024;6889
2401651;RN;Bodó;2024;3600
2401701;RN;Bom Jesus;2024;8592
2401800;RN;Brejinho;2024;8800
2401859;RN;Caiçara do Norte;2024;777
2401909;RN;Caiçara do Rio do Vento;2024;3165
2402006;RN;Caicó;2024;48922
2402105;RN;Campo Redondo;2024;6500
2402204;RN;Canguaretama;2024;3800
2402303;RN;Caraúbas;2024;22645
2402402;RN;Carnaúba dos Dantas;2024;4980
2402501;RN;Carnaubais;2024;7200
2402600;RN;Ceará-Mirim;2024;22970
2402709;RN;Cerro Corá;2024;10200
2402808;RN;Coronel Ezequiel;2024;3500
2402907;RN;Coronel João Pessoa;2024;2200
2403004;RN;Cruzeta;2024;13200
2403103;RN;Currais Novos;2024;15779
2403202;RN;Doutor Severiano;2024;6400
2403251;RN;Parnamirim;2024;1434
2403301;RN;Encanto;2024;4200
2403400;RN;Equador;2024;2500
2403509;RN;Espírito Santo;2024;3500
2403608;RN;Extremoz;2024;1720
2403707;RN;Felipe Guerra;2024;3200
2403756;RN;Fernando Pedroza;2024;3534
2403806;RN;Florânia;2024;12564
2403905;RN;Francisco Dantas;2024;6000
2404002;RN;Frutuoso Gomes;2024;2300
2404101;RN;Galinhos;2024;444
2404200;RN;Goianinha;2024;6931
2404309;RN;Governador Dix-Sept Rosado;2024;6000
2404408;RN;Grossos;2024;575
2404507;RN;Guamaré;2024;12000
2404606;RN;Ielmo Marinho;2024;14500
2404705;RN;Ipanguaçu;2024;10000
2404804;RN;Ipueira;2024;4200
2404853;RN;Itajá;2024;3610
2404903;RN;Itaú;2024;3778
2405009;RN;Jaçanã;2024;3500
2405108;RN;Jandaíra;2024;3852
2405207;RN;Janduís;2024;9200
2405306;RN;Januário Cicco;2024;5000
2405405;RN;Japi;2024;5600
2405504;RN;Jardim de Angicos;2024;5209
2405603;RN;Jardim de Piranhas;2024;22917
2405702;RN;Jardim do Seridó;2024;15604
2405801;RN;João Câmara;2024;17931
2405900;RN;João Dias;2024;980
2406007;RN;José da Penha;2024;7500
2406106;RN;Jucurutu;2024;32130
2406155;RN;Jundiá;2024;5708
2406205;RN;Lagoa d'Anta;2024;10991
2406304;RN;Lagoa de Pedras;2024;8000
2406403;RN;Lagoa de Velhos;2024;3450
2406502;RN;Lagoa Nova;2024;7202
2406601;RN;Lagoa Salgada;2024;6284
2406700;RN;Lajes;2024;7876
2406809;RN;Lajes Pintadas;2024;3476
2406908;RN;Lucrécia;2024;2500
2407005;RN;Luís Gomes;2024;1000
2407104;RN;Macaíba;2024;27200
2407203;RN;Macau;2024;3000
2407252;RN;Major Sales;2024;2400
2407302;RN;Marcelino Vieira;2024;7000
2407401;RN;Martins;2024;2407
2407500;RN;Maxaranguape;2024;1200
2407609;RN;Messias Targino;2024;12500
2407708;RN;Montanhas;2024;9000
2407807;RN;Monte Alegre;2024;11000
2407906;RN;Monte das Gameleiras;2024;2410
2408003;RN;Mossoró;2024;24000
2408102;RN;Natal;2024;268
2408201;RN;Nísia Floresta;2024;9000
2408300;RN;Nova Cruz;2024;33000
2408409;RN;Olho d'Água do Borges;2024;5200
2408508;RN;Ouro Branco;2024;9170
2408607;RN;Paraná;2024;2700
2408706;RN;Paraú;2024;7000
2408805;RN;Parazinho;2024;4314
2408904;RN;Parelhas;2024;12475
2408953;RN;Rio do Fogo;2024;1047
2409100;RN;Passa e Fica;2024;13100
2409209;RN;Passagem;2024;3019
2409308;RN;Patu;2024;14200
2409332;RN;Santa Maria;2024;6810
2409407;RN;Pau dos Ferros;2024;10760
2409506;RN;Pedra Grande;2024;3065
2409605;RN;Pedra Preta;2024;4342
2409704;RN;Pedro Avelino;2024;12000
2409803;RN;Pedro Velho;2024;12000
2409902;RN;Pendências;2024;12000
2410009;RN;Pilões;2024;4752
2410108;RN;Poço Branco;2024;10000
2410207;RN;Portalegre;2024;1200
2410256;RN;Porto do Mangue;2024;480
2410306;RN;Serra Caiada;2024;9939
2410405;RN;Pureza;2024;6942
2410504;RN;Rafael Fernandes;2024;5200
2410603;RN;Rafael Godeiro;2024;5200
2410702;RN;Riacho da Cruz;2024;1650
2410801;RN;Riacho de Santana;2024;3870
2410900;RN;Riachuelo;2024;8705
2411007;RN;Rodolfo Fernandes;2024;4000
2411056;RN;Tibau;2024;841
2411106;RN;Ruy Barbosa;2024;5003
2411205;RN;Santa Cruz;2024;9305
2411403;RN;Santana do Matos;2024;33000
2411429;RN;Santana do Seridó;2024;4730
2411502;RN;Santo Antônio;2024;32700
2411601;RN;São Bento do Norte;2024;2178
2411700;RN;São Bento do Trairí;2024;3805
2411809;RN;São Fernando;2024;14900
2411908;RN;São Francisco do Oeste;2024;4350
2412005;RN;São Gonçalo do Amarante;2024;11800
2412104;RN;São João do Sabugi;2024;11746
2412203;RN;São José de Mipibu;2024;9304
2412302;RN;São José do Campestre;2024;15738
2412401;RN;São José do Seridó;2024;8200
2412500;RN;São Miguel;2024;5300
2412559;RN;São Miguel do Gostoso;2024;4417
2412609;RN;São Paulo do Potengi;2024;11964
2412708;RN;São Pedro;2024;9545
2412807;RN;São Rafael;2024;13500
2412906;RN;São Tomé;2024;11058
2413003;RN;São Vicente;2024;6362
2413102;RN;Senador Elói de Souza;2024;6007
2413201;RN;Senador Georgino Avelino;2024;600
2413300;RN;Serra de São Bento;2024;3500
2413359;RN;Serra do Mel;2024;1500
2413409;RN;Serra Negra do Norte;2024;19594
2413508;RN;Serrinha;2024;15112
2413557;RN;Serrinha dos Pintos;2024;2950
2413607;RN;Severiano Melo;2024;4010
2413706;RN;Sítio Novo;2024;3564
2413805;RN;Taboleiro Grande;2024;2700
2413904;RN;Taipu;2024;18541
2414001;RN;Tangará;2024;9269
2414100;RN;Tenente Ananias;2024;4350
2414159;RN;Tenente Laurentino Cruz;2024;2610
2414209;RN;Tibau do Sul;2024;1410
2414308;RN;Timbaúba dos Batistas;2024;6760
2414407;RN;Touros;2024;13071
2414456;RN;Triunfo Potiguar;2024;5900
2414506;RN;Umarizal;2024;10000
2414605;RN;Upanema;2024;14000
2414704;RN;Várzea;2024;5144
2414753;RN;Venha-Ver;2024;3500
2414803;RN;Vera Cruz;2024;7792
2414902;RN;Viçosa;2024;1530
2415008;RN;Vila Flor;2024;110
2500106;PB;Água Branca;2024;9465
2500205;PB;Aguiar;2024;7878
2500304;PB;Alagoa Grande;2024;20000
2500403;PB;Alagoa Nova;2024;3600
2500502;PB;Alagoinha;2024;6800
2500536;PB;Alcantil;2024;6500
2500577;PB;Algodão de Jandaíra;2024;1555
2500601;PB;Alhandra;2024;2970
2500700;PB;São João do Rio do Peixe;2024;16854
2500734;PB;Amparo;2024;2357
2500775;PB;Aparecida;2024;8528
2500809;PB;Araçagi;2024;16500
2500908;PB;Arara;2024;4500
2501005;PB;Araruna;2024;11500
2501104;PB;Areia;2024;11100
2501153;PB;Areia de Baraúnas;2024;1138
2501203;PB;Areial;2024;1100
2501302;PB;Aroeiras;2024;9600
2501351;PB;Assunção;2024;1455
2501401;PB;Baía da Traição;2024;1050
2501500;PB;Bananeiras;2024;14884
2501534;PB;Baraúna;2024;1550
2501575;PB;Barra de Santana;2024;10453
2501609;PB;Barra de Santa Rosa;2024;6500
2501708;PB;Barra de São Miguel;2024;4000
2501807;PB;Bayeux;2024;320
2501906;PB;Belém;2024;8215
2502003;PB;Belém do Brejo do Cruz;2024;9830
2502052;PB;Bernardino Batista;2024;1700
2502102;PB;Boa Ventura;2024;4165
2502151;PB;Boa Vista;2024;5500
2502201;PB;Bom Jesus;2024;2332
2502300;PB;Bom Sucesso;2024;8402
2502409;PB;Bonito de Santa Fé;2024;7170
2502508;PB;Boqueirão;2024;8200
2502607;PB;Igaracy;2024;10073
2502706;PB;Borborema;2024;1281
2502805;PB;Brejo do Cruz;2024;8770
2502904;PB;Brejo dos Santos;2024;3627
2503001;PB;Caaporã;2024;1479
2503100;PB;Cabaceiras;2024;3700
2503209;PB;Cabedelo;2024;148
2503308;PB;Cachoeira dos Índios;2024;6200
2503407;PB;Cacimba de Areia;2024;4512
2503506;PB;Cacimba de Dentro;2024;7200
2503555;PB;Cacimbas;2024;1676
2503605;PB;Caiçara;2024;7000
2503704;PB;Cajazeiras;2024;15682
2503753;PB;Cajazeirinhas;2024;9088
2503803;PB;Caldas Brandão;2024;3400
2503902;PB;Camalaú;2024;4630
2504009;PB;Campina Grande;2024;15000
2504033;PB;Capim;2024;2400
2504074;PB;Caraúbas;2024;3504
2504108;PB;Carrapateira;2024;1822
2504157;PB;Casserengue;2024;6050
2504207;PB;Catingueira;2024;6098
2504306;PB;Catolé do Rocha;2024;16323
2504355;PB;Caturité;2024;5900
2504405;PB;Conceição;2024;13185
2504504;PB;Condado;2024;10600
2504603;PB;Conde;2024;2190
2504702;PB;Congo;2024;2519
2504801;PB;Coremas;2024;14243
2504850;PB;Coxixola;2024;1903
2504900;PB;Cruz do Espírito Santo;2024;5500
2505006;PB;Cubati;2024;2550
2505105;PB;Cuité;2024;10700
2505204;PB;Cuitegi;2024;2320
2505238;PB;Cuité de Mamanguape;2024;3368
2505279;PB;Curral de Cima;2024;7381
2505303;PB;Curral Velho;2024;5175
2505352;PB;Damião;2024;5350
2505402;PB;Desterro;2024;4088
2505501;PB;Vista Serrana;2024;1739
2505600;PB;Diamante;2024;6000
2505709;PB;Dona Inês;2024;5200
2505808;PB;Duas Estradas;2024;3322
2505907;PB;Emas;2024;5051
2506004;PB;Esperança;2024;5900
2506103;PB;Fagundes;2024;6500
2506202;PB;Frei Martinho;2024;2850
2506251;PB;Gado Bravo;2024;9200
2506301;PB;Guarabira;2024;15780
2506400;PB;Gurinhém;2024;20000
2506509;PB;Gurjão;2024;3764
2506608;PB;Ibiara;2024;5297
2506707;PB;Imaculada;2024;9270
2506806;PB;Ingá;2024;10424
2506905;PB;Itabaiana;2024;8500
2507002;PB;Itaporanga;2024;14431
2507101;PB;Itapororoca;2024;8817
2507200;PB;Itatuba;2024;15000
2507309;PB;Jacaraú;2024;8696
2507408;PB;Jericó;2024;8385
2507507;PB;João Pessoa;2024;4257
2507606;PB;Juarez Távora;2024;3740
2507705;PB;Juazeirinho;2024;4950
2507804;PB;Junco do Seridó;2024;2835
2507903;PB;Juripiranga;2024;2640
2508000;PB;Juru;2024;17037
2508109;PB;Lagoa;2024;4406
2508208;PB;Lagoa de Dentro;2024;7000
2508307;PB;Lagoa Seca;2024;3500
2508406;PB;Lastro;2024;3072
2508505;PB;Livramento;2024;4088
2508554;PB;Logradouro;2024;2700
2508604;PB;Lucena;2024;274
2508703;PB;Mãe d'Água;2024;2178
2508802;PB;Malta;2024;4397
2508901;PB;Mamanguape;2024;5174
2509008;PB;Manaíra;2024;11812
2509057;PB;Marcação;2024;420
2509107;PB;Mari;2024;13000
2509156;PB;Marizópolis;2024;972
2509206;PB;Massaranduba;2024;8000
2509305;PB;Mataraca;2024;1700
2509339;PB;Matinhas;2024;1500
2509370;PB;Mato Grosso;2024;2300
2509396;PB;Maturéia;2024;2342
2509404;PB;Mogeiro;2024;11000
2509503;PB;Montadas;2024;965
2509602;PB;Monte Horebe;2024;1965
2509701;PB;Monteiro;2024;20397
2509800;PB;Mulungu;2024;15700
2509909;PB;Natuba;2024;3400
2510006;PB;Nazarezinho;2024;6800
2510105;PB;Nova Floresta;2024;1410
2510204;PB;Nova Olinda;2024;3384
2510303;PB;Nova Palmeira;2024;2900
2510402;PB;Olho d'Água;2024;11350
2510501;PB;Olivedos;2024;3000
2510600;PB;Ouro Velho;2024;4364
2510659;PB;Parari;2024;1547
2510709;PB;Passagem;2024;1596
2510808;PB;Patos;2024;14000
2510907;PB;Paulista;2024;25742
2511004;PB;Pedra Branca;2024;3947
2511103;PB;Pedra Lavrada;2024;3800
